Model,N_estimators,Learning_rate,Score,R2_Score,CVS,MSE,MAE,RMSE
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,67,0.6,0.6766152417716718,0.731684844016981,0.7306075668266555,5.232050837358751,1.5532718538080983,2.287367665540184
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,67,0.7,0.743851660626454,0.7322707449883954,0.7169529315105402,5.579321029748548,1.5053475504381049,2.362058642317872
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,67,0.8,0.6918404317683629,0.6376808831078885,0.6353388404851927,5.103765462582042,1.502253986476367,2.2591514917291495
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,67,0.9,0.7191628185009015,0.7007392273470157,0.6945348775125042,5.692398516126239,1.62280780364193,2.3858747905383133
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,67,1.0,0.7405369310862577,0.7486980597375489,0.717462876025005,4.780148026645671,1.46579913246225,2.1863549635513606
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,68,0.1,0.737291167208949,0.637083465228352,0.6347326226704058,6.90322866474496,1.8094869784425902,2.6273996012683263
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,68,0.2,0.741946961952441,0.6666844350805412,0.7292174802853679,6.340172854360187,1.6167462143161153,2.5179699867870124
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,68,0.3,0.7392443857233062,0.7280175026145306,0.7308759552562167,5.173523916295736,1.519189097317219,2.2745381764867645
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,68,0.4,0.7407564340186041,0.6360905655970281,0.694036789182423,6.922115137361817,1.4848913451143324,2.6309912841668286
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,68,0.5,0.6637399199781029,0.7359422366840601,0.7032419154142417,5.022783329555373,1.8143337684640641,2.2411566945564902
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,68,0.6,0.7407864013532366,0.7278375469417627,0.6816385304812715,5.176946948975733,1.6251161747207008,2.275290519686603
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,68,0.7,0.7003696287820189,0.6840623457314665,0.7257512461969535,6.00961836194962,1.5048366413943086,2.45145229648664
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,68,0.8,0.6988613959868017,0.7091211459881919,0.6779545267539395,4.933033695251963,1.4884422036664045,2.2210433798672105
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,68,0.9,0.6695061544786334,0.6955051858411558,0.7343261648392538,5.791958006791088,1.6346595251437581,2.4066487086384436
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,68,1.0,0.7401729789267681,0.7394027202957892,0.6926855498700373,5.532961578193018,1.5497914205260657,2.3522248145517506
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,69,0.1,0.6794844849495798,0.7406605544249689,0.7349052214605527,4.956959628032929,1.4815579548409135,2.2264230568409342
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,69,0.2,0.7375235525487471,0.7474110865510559,0.7285651256475422,4.804628228952645,1.4662883532647515,2.191946219448061
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,69,0.3,0.6683529514046351,0.741295213829569,0.7316921454413158,4.832914144472297,1.4720834975766697,2.1983889884350076
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,69,0.4,0.7198374515897197,0.6993288396325879,0.7250156256195568,4.920961500754289,1.488360038610247,2.2183240297022184
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,69,0.5,0.6495381177414881,0.6671191654333763,0.6533658955419002,5.719226251888591,1.6254863215189854,2.391490382980578
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,69,0.6,0.6699868027487124,0.7459240394109747,0.7276856165526759,6.356567150490724,1.74272389324149,2.5212233440317666
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,69,0.7,0.7412497039431885,0.7448061796844256,0.733964831283045,4.9109224591673835,1.4858904694566681,2.216060120837741
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,69,0.8,0.7406139846913955,0.7420487916095094,0.6890376581463403,6.331903616820448,1.7366447836176795,2.516327406523334
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,69,0.9,0.6986575575162008,0.6658225541505207,0.7341129177573972,4.906627296513986,1.5003521612546349,2.2150908099926707
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,69,1.0,0.7428047493029608,0.7458371251943239,0.7310441281614899,4.854177549602992,1.4851269841700696,2.2032198141817334
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,70,0.1,0.7169734311180278,0.7321348952925675,0.6540789202552547,4.834567386069943,1.4741629524107036,2.1987649683560866
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,70,0.2,0.7192410103963716,0.7418229863201073,0.7249388749236935,4.785004467834909,1.4637093697358416,2.1874653066585785
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,70,0.3,0.6952469101166348,0.7484427469131713,0.7311821673107717,4.784493161096097,1.5031117945022046,2.1873484315709963
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,70,0.4,0.7439200774676917,0.7484696273308522,0.7166831062786517,5.095204797612096,1.8689735309394813,2.2572560328000226
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,70,0.5,0.7361555024443268,0.599548591344253,0.5897165299636854,7.617199488607632,1.463793650793913,2.7599274426346123
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,70,0.6,0.742693924322465,0.7059557256192226,0.7348374413600176,4.917700191892431,1.4875611038201182,2.217588823901408
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,70,0.7,0.7148834504409718,0.7414666673578303,0.6899692026486313,5.593172724650661,1.554752759182918,2.3649889481032806
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,70,0.8,0.653771673841068,0.6648848305879966,0.651826884197417,6.374404089721107,1.7483936740374912,2.5247582240129662
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,70,0.9,0.7410620703915904,0.7301604804628405,0.716437399976978,5.118343489172778,1.5039862480948407,2.262375629548015
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,70,1.0,0.7044294801054605,0.6997017372665928,0.7165805494056585,5.132761193484897,1.5067984937782473,2.26555979693428
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,71,0.1,0.6699980006929283,0.7309184480085251,0.65109372096924,5.712133167420291,1.6261098864792356,2.3900069387807834
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,71,0.2,0.7235298011321527,0.6654070492937578,0.6896187689152014,4.807782165070825,1.7495071390027541,2.1926655388067795
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,71,0.3,0.7177597836895797,0.659569460306319,0.7294330849143849,6.364470689631895,1.6454497618263988,2.5227902587476225
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,71,0.4,0.7408592614968744,0.747245277822635,0.6771845470402033,5.8067318696092585,1.4867016209869304,2.409716138803336
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,71,0.5,0.7177675405080508,0.6988551169826215,0.6803161789745714,6.4755105783392075,1.744312842823585,2.5447024537928216
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,71,0.6,0.7024439628227563,0.665527666697268,0.6525522216560823,6.3621763617696985,1.6252789604515403,2.522335497464542
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,71,0.7,0.7407734900197069,0.6947284943306247,0.6882327526067582,5.728237182675872,1.6365806045439284,2.393373598641857
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,71,0.8,0.7428108858333541,0.7459065025540351,0.7282246981890365,6.355821240125519,1.52634546825159,2.5210754134149815
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,71,0.9,0.739606756508967,0.6658617681499602,0.6497200823188626,4.833247722366706,1.4952127528435875,2.198464855840708
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,71,1.0,0.7366584427207161,0.7262566810149939,0.7084871970510679,5.207017441596456,1.7476431415864564,2.281889007291208
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,72,0.1,0.6776211330777737,0.698218945514147,0.7021615141755887,5.740338138945692,1.5814828618368484,2.3959002773374545
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,72,0.2,0.742957038704904,0.7286493792301336,0.7285307647627443,5.161504654709438,1.5068994254875456,2.2718945078302903
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,72,0.3,0.7413322582748647,0.6364042878544492,0.7253019760674615,4.990270404427774,1.5239670099185247,2.233891314372249
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,72,0.4,0.6919244342536133,0.5996123033258596,0.6314140651168163,4.824548687345143,1.8709825958280093,2.196485530875435
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,72,0.5,0.6951973262505902,0.7463638282199233,0.5887040701340078,7.615987589078196,1.8226870395973298,2.7597078811131794
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,72,0.6,0.7171563750667115,0.7376515061716635,0.7293990561715293,6.916147659243025,1.4921094688907082,2.6298569655483215
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,72,0.7,0.7156341520610369,0.7261620549587935,0.7012559173426822,5.208817374200808,1.5298471632685349,2.2822833685151385
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,72,0.8,0.7014945809729196,0.7375762700205202,0.7297977828137112,5.190842822486598,1.523003859860741,2.278342121474867
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,72,0.9,0.7335546368474497,0.7004099294129766,0.7074941183193975,4.99170151132271,1.5217711949100097,2.2342116084477563
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,72,1.0,0.6747325819158035,0.7271070130847657,0.7030789911877573,5.698662267484194,1.5749642660083982,2.387187103576968
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,73,0.1,0.662688218093417,0.740828218957355,0.7342046903423138,4.92984445889833,1.4882788195819776,2.220325304746656
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,73,0.2,0.7408677524689783,0.7267009114022115,0.7340166045397124,4.898545486579323,1.4824799960321453,2.213265796640639
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,73,0.3,0.6999888854891761,0.7424736685183608,0.7018953512783985,5.198567498843858,1.5253795434670894,2.280036731906716
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,73,0.4,0.696672350227803,0.6987690069864649,0.7068162327423684,5.729875126767241,1.5780454012108553,2.3937157573043715
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,73,0.5,0.6948148447549152,0.6942924947625875,0.7283382200236456,5.815025249567229,1.6402252138015962,2.411436345742352
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,73,0.6,0.743701740291365,0.6648944185564853,0.6770733901484165,4.962622126344677,1.4816173245429245,2.2276943520924672
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,73,0.7,0.6403578202378407,0.7391050314366696,0.6323352426310243,6.37422171186679,1.6212674801570695,2.5247221058696323
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,73,0.8,0.7395060068198812,0.6652011802648775,0.7289435868489431,6.368386634057641,1.7514565156612385,2.5235662531539846
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,73,0.9,0.7129887490328282,0.7467918663568107,0.6971974384881603,4.816406746008619,1.4893554135535818,2.19463134626493
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,73,1.0,0.7129626368509574,0.6374534082450181,0.6501409334160132,5.283689658348933,1.5102557904722738,2.2986277772507955
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,74,0.1,0.740416304253571,0.7222258692646637,0.7199650101461682,6.896191781626426,1.8174631831190298,2.6260601252877716
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,74,0.2,0.6948367461867622,0.741708145952811,0.725394822098029,4.827468343544972,1.4787185257127369,2.1971500503026578
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,74,0.3,0.6667425228676365,0.7462103360552819,0.7344975822204421,4.913106898947426,1.4715555282173507,2.216552931681855
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,74,0.4,0.6970981752527228,0.7235396914003277,0.5885159953044141,5.258698747882429,1.5029536860915242,2.2931852842460048
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,74,0.5,0.6973235921777796,0.5991409952230358,0.7188745598706762,7.624952591478505,1.8753146832836078,2.761331669951747
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,74,0.6,0.7392426501583043,0.7462718832563155,0.588052888805955,4.82629762145958,1.4709373268360826,2.1968836158202785
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,74,0.7,0.7442654221635698,0.5969112454284211,0.7250541454524413,4.840007506820016,1.8832862489421625,2.2000017060947967
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,74,0.8,0.6674002472801965,0.7455511271682931,0.7250699886684948,7.667365849686974,1.4746638213097243,2.769000875710763
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,74,0.9,0.7391241873096159,0.7453268449267878,0.7245717417404467,4.8442736987683315,1.4745932930924146,2.2009710808568865
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,74,1.0,0.6518424881637012,0.7478697427197721,0.7247945064078307,4.7959038857282845,1.4830964606325887,2.1899552245943945
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,75,0.1,0.6935376044038332,0.6343633553875163,0.729903632155116,6.954969322514456,1.828798722846481,2.6372275826167253
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,75,0.2,0.7411610009741786,0.7452693743806982,0.6298977816995995,4.845366876629168,1.4738943830850515,2.201219406744627
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,75,0.3,0.7383830101107844,0.6831924182013438,0.6937791263854465,6.0261657167455995,1.6099258781264167,2.4548249869890113
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,75,0.4,0.7407213690919633,0.7006242545714354,0.706993934022403,5.69458547451476,1.5719161708924458,2.3863330602652177
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,75,0.5,0.7152913248540977,0.7282774955891046,0.7264543506646101,5.168578451477382,1.5120699796537225,2.2734507805266824
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,75,0.6,0.7176917877928839,0.7281170346990183,0.7166495197173675,5.171630663514817,1.5019201997567346,2.274121954406759
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,75,0.7,0.7368134854798086,0.7292575382809424,0.7162918703025744,4.985317050600756,1.51059151922101,2.232782356299144
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,75,0.8,0.6645789298985746,0.595071553053651,0.7289312730618128,5.149936537552944,1.8906414509190694,2.269347161091256
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,75,0.9,0.7444347057036912,0.7379119138871981,0.6887247652316975,7.702359618002925,1.5536498549227964,2.7753125261856413
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,75,1.0,0.695771726657486,0.7086681406418704,0.5863615951989314,5.541578434115486,1.524278023480293,2.354055741505601
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,76,0.1,0.7113822813504914,0.7454364811990466,0.6761328562290898,4.894332604765028,1.4799980697556208,2.2123138576533457
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,76,0.2,0.7083182469085945,0.7426951481395205,0.7243159531618304,4.842188248851233,1.4727175831601114,2.200497273084253
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,76,0.3,0.6726885356266477,0.6935661245187673,0.7341396058136584,5.828841924774689,1.6471138580850992,2.414299468743405
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,76,0.4,0.7159378187706174,0.7482761541582832,0.7302129771840871,4.78817331733802,1.4808381766839227,2.188189506724228
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,76,0.5,0.6458625329591565,0.7008470683743029,0.6900402517857532,5.6903472145197345,1.5600567069292886,2.3854448672144435
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,76,0.6,0.713631882755281,0.7266822669687811,0.7260389391876613,5.198922144540492,1.5039818065900372,2.280114502506506
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,76,0.7,0.7451525388802525,0.7409161488638882,0.6811556843662742,6.510260228237749,1.6522039915591267,2.551521159668826
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,76,0.8,0.7011444562516322,0.6928294215380888,0.7334260459239472,4.928171897322565,1.4905244987335433,2.2199486249286413
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,76,0.9,0.7148018528953923,0.6986394728720249,0.7070180101279158,5.732339064136277,1.648183285525249,2.394230369896823
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,76,1.0,0.6620449247628928,0.7266599968547917,0.6754477677474833,5.8428551444722245,1.573744595369553,2.417199856129448
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,77,0.1,0.7379301086750802,0.6577426017248972,0.7267375746094444,5.199345756237755,1.5053151729017888,2.2802073932512705
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,77,0.2,0.7412992587047886,0.7421593247525045,0.7011929784992825,5.261962380513883,1.5358804575739902,2.2938967676235746
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,77,0.3,0.7385797825378824,0.6986761279720811,0.6858925229801287,5.7316418279588826,1.4866980333151796,2.394084757889512
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,77,0.4,0.7380760577035728,0.7244502605676958,0.7189734459366294,4.904524786741022,1.6337632653515728,2.2146161714258796
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,77,0.5,0.701946172779279,0.723368115706852,0.733401727805194,5.241378326862309,1.4998105764063945,2.289405671099447
